Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
test4HopsNotRemovedBinary,4,8,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.01705071057E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.171402348056827,0.0,9.171402348056827,0.5394942557680487,0.0,0.5394942557680487,9.171402348056827,0.5394942557680487,1380.9039430834453,1.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.086,0.0,0.0625,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,4,9,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.437369183836582,0.0,11.437369183836582,0.6727864225786224,0.0,0.6727864225786224,11.437369183836582,0.6727864225786224,1759.5345641821432,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.053,0.0,0.046875,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,4,10,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.437369183836582,0.0,11.437369183836582,0.6727864225786224,0.0,0.6727864225786224,11.437369183836582,0.6727864225786224,1759.5345641821432,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.052,0.0,0.046875,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,1,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706104,0.0,11.700503442706104,0.650027969039228,0.0,0.650027969039228,11.700503442706104,0.650027969039228,1793.3990625951221,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.051,0.0,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,2,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706104,0.0,11.700503442706104,0.650027969039228,0.0,0.650027969039228,11.700503442706104,0.650027969039228,1793.3990625951221,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.085,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,3,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706104,0.0,11.700503442706104,0.650027969039228,0.0,0.650027969039228,11.700503442706104,0.650027969039228,1793.3990625951221,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.088,0.0,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,4,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706104,0.0,11.700503442706104,0.650027969039228,0.0,0.650027969039228,11.700503442706104,0.650027969039228,1793.3990625951221,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.087,0.0,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,5,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706104,0.0,11.700503442706104,0.650027969039228,0.0,0.650027969039228,11.700503442706104,0.650027969039228,1793.3990625951221,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.052,0.0,0.046875,0.015625,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,6,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706104,0.0,11.700503442706104,0.650027969039228,0.0,0.650027969039228,11.700503442706104,0.650027969039228,1793.3990625951221,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.085,0.0,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,7,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706104,0.0,11.700503442706104,0.650027969039228,0.0,0.650027969039228,11.700503442706104,0.650027969039228,1793.3990625951221,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.051,0.001,0.046875,0.015625,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,8,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.437369183836589,0.0,11.437369183836589,0.6727864225786229,0.0,0.6727864225786229,11.437369183836589,0.6727864225786229,1759.5345641821443,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.083,0.001,0.046875,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,9,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.437369183836589,0.0,11.437369183836589,0.6727864225786229,0.0,0.6727864225786229,11.437369183836589,0.6727864225786229,1759.5345641821443,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.089,0.0,0.046875,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,5,10,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.171402348056827,0.0,9.171402348056827,0.5394942557680487,0.0,0.5394942557680487,9.171402348056827,0.5394942557680487,1380.9039430834453,1.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.051,0.0,0.046875,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,1,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.079,0.001,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,2,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.049,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,3,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.085,0.0,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,4,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,5,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.051,0.001,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,6,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.083,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,7,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.086,0.0,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,8,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.171402348056827,0.0,9.171402348056827,0.5394942557680487,0.0,0.5394942557680487,9.171402348056827,0.5394942557680487,1380.9039430834453,1.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.052,0.001,0.0625,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,9,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.437369183836582,0.0,11.437369183836582,0.6727864225786224,0.0,0.6727864225786224,11.437369183836582,0.6727864225786224,1759.5345641821432,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.051,0.0,0.0625,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,6,10,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.437369183836582,0.0,11.437369183836582,0.6727864225786224,0.0,0.6727864225786224,11.437369183836582,0.6727864225786224,1759.5345641821432,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.079,0.001,0.046875,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,1,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.066,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,2,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.087,0.001,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,3,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.085,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,4,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,5,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.084,0.001,0.046875,0.015625,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,6,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.084,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,7,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,8,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.171402348056827,0.0,9.171402348056827,0.5394942557680487,0.0,0.5394942557680487,9.171402348056827,0.5394942557680487,1380.9039430834453,1.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.051,0.0,0.0625,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,9,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.437369183836582,0.0,11.437369183836582,0.6727864225786224,0.0,0.6727864225786224,11.437369183836582,0.6727864225786224,1759.5345641821432,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.086,0.001,0.03125,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,7,10,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,160.0,17.0,17.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.437369183836582,0.0,11.437369183836582,0.6727864225786224,0.0,0.6727864225786224,11.437369183836582,0.6727864225786224,1759.5345641821432,1.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.085,0.001,0.046875,0.0,1.2445005E7,3.750893E7,1.5106407E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,8,1,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.052,0.001,0.03125,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,8,2,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.051,0.001,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,8,3,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.052,0.0,0.046875,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,8,4,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.086,0.001,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,8,5,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.086,0.001,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
test4HopsNotRemovedBinary,8,6,weka.classifiers.trees.J48,'-C 0.5 -M 2',-217733168393644444,2.0170507105800003E7,159.0,18.0,18.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.700503442706113,0.0,11.700503442706113,0.6500279690392285,0.0,0.6500279690392285,11.700503442706113,0.6500279690392285,1793.3990625951237,1.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.091,0.0,0.0625,0.0,1.2445005E7,3.7352269E7,1.5263068E7,'Number of leaves: 2\nSize of the tree: 3\n',3.0,2.0,2.0
